Pulse,Temperature,Time,Place,Outcome
74,35.3,17:00,Not Home,Win
102,38.9,18:00,Not Home,Lose
109,36.7,21:00,Home,Win
99,39.5,3:00,Not Home,Lose
94,38.9,20:00,Home,Win
99,38.8,20:00,Not Home,Lose
80,39.2,1:00,Home,Lose
114,35.8,20:00,Home,Lose
103,38.7,7:00,Not Home,Lose
99,35.8,20:00,Home,Win
102,36.2,21:00,Home,Win
83,37.1,6:00,Home,Win
113,35.3,5:00,Not Home,Lose
92,37.4,20:00,Not Home,Win
52,38.8,10:00,Home,Win
66,36.3,3:00,Not Home,Lose
119,35.3,2:00,Not Home,Lose
75,39,7:00,Home,Lose
118,38.8,6:00,Home,Lose
70,35.9,23:00,Home,Win
103,35.3,9:00,Not Home,Lose
70,37,5:00,Home,Win
106,37,14:00,Not Home,Win
88,36.1,9:00,Not Home,Lose
106,36.1,12:00,Not Home,Win
72,39.4,1:00,Not Home,Lose
97,38.3,20:00,Not Home,Lose
105,35.3,4:00,Not Home,Lose
62,37.8,0:00,Not Home,Lose
85,37.4,20:00,Not Home,Win
63,36.9,12:00,Not Home,Win
87,36.2,8:00,Not Home,Lose
107,39,19:00,Home,Win
107,38.9,19:00,Home,Win
93,36.8,0:00,Not Home,Lose
99,37.1,20:00,Home,Win
107,36.6,11:00,Home,Win
101,39.3,23:00,Not Home,Lose
67,35.6,5:00,Home,Win
90,39.1,4:00,Home,Lose
116,38.6,20:00,Home,Lose
68,37,19:00,Not Home,Win
118,39.3,12:00,Not Home,Lose
74,36.9,5:00,Home,Win
88,36.3,16:00,Home,Win
71,36.6,1:00,Home,Win
119,36.2,6:00,Not Home,Lose
118,35.6,15:00,Not Home,Lose
55,35.5,3:00,Home,Win
84,38.1,20:00,Not Home,Lose
119,36.5,21:00,Home,Lose
99,35.7,9:00,Not Home,Lose
86,35.3,23:00,Home,Win
58,36.3,12:00,Home,Win
50,39.6,8:00,Home,Lose
91,35.7,6:00,Home,Win
63,36.1,22:00,Home,Win
81,37.6,19:00,Home,Win
80,39.3,10:00,Not Home,Lose
56,35.6,14:00,Not Home,Win
117,39.5,18:00,Not Home,Lose
111,36.6,21:00,Not Home,Lose
82,36,1:00,Not Home,Lose
119,35,16:00,Not Home,Lose
113,38.9,22:00,Not Home,Lose
80,36.9,1:00,Not Home,Lose
87,36.3,21:00,Home,Win
97,39.6,9:00,Not Home,Lose
112,36.2,1:00,Not Home,Lose
80,39.3,15:00,Not Home,Lose
93,39.1,15:00,Home,Win
79,36,1:00,Not Home,Lose
94,37.4,1:00,Home,Win
85,38.6,14:00,Home,Win
99,39.3,3:00,Home,Lose
63,36.9,16:00,Not Home,Win
99,36,0:00,Home,Win
97,37.9,11:00,Not Home,Lose
61,38,1:00,Not Home,Lose
106,37.6,4:00,Not Home,Lose
67,38.7,21:00,Home,Win
106,37.8,13:00,Home,Win
60,35.6,2:00,Home,Win
60,36,1:00,Home,Win
82,36.7,10:00,Not Home,Win
90,39.4,9:00,Home,Lose
57,37.6,7:00,Home,Win
74,35.8,0:00,Home,Win
76,39.4,2:00,Not Home,Lose
101,36.9,9:00,Home,Win
64,35.5,23:00,Not Home,Lose
55,35.2,8:00,Not Home,Lose
72,37.7,3:00,Home,Win
116,36.6,13:00,Not Home,Lose
63,37.8,1:00,Home,Win
112,39.4,14:00,Not Home,Lose
104,38.6,3:00,Not Home,Lose
111,36.8,17:00,Not Home,Lose
101,39.5,19:00,Home,Win
64,37.8,16:00,Not Home,Win
83,39.3,20:00,Home,Win
59,36.9,5:00,Home,Win
64,38.3,21:00,Not Home,Lose
105,37.4,5:00,Not Home,Lose
64,37.2,10:00,Home,Win
50,37.6,8:00,Home,Win
110,35.2,18:00,Home,Lose
111,37.2,12:00,Home,Lose
55,35.5,10:00,Home,Win
94,35.2,13:00,Not Home,Win
106,36.9,6:00,Not Home,Lose
107,38.9,20:00,Not Home,Lose
94,36.4,17:00,Home,Win
102,37.2,2:00,Home,Win
98,35.3,20:00,Not Home,Win
69,36.2,18:00,Home,Win
94,37.7,17:00,Home,Win
117,36.2,16:00,Home,Lose
56,36.5,16:00,Not Home,Win
92,36.2,19:00,Home,Win
86,36.6,10:00,Home,Win
68,38.8,2:00,Not Home,Lose
60,35.3,23:00,Not Home,Lose
84,38.2,2:00,Not Home,Lose
56,37.5,15:00,Not Home,Win
111,38.7,19:00,Not Home,Lose
51,36.5,20:00,Not Home,Win
71,35,18:00,Home,Win
112,38.9,6:00,Home,Lose
60,36.2,20:00,Home,Win
91,36.6,17:00,Home,Win
55,37.1,15:00,Not Home,Win
77,35.6,12:00,Not Home,Win
83,37.9,0:00,Not Home,Lose
79,38,10:00,Not Home,Lose
103,36.3,15:00,Home,Win
60,38.5,16:00,Home,Win
80,36.9,2:00,Not Home,Lose
71,37.7,7:00,Not Home,Lose
116,37.6,2:00,Not Home,Lose
105,38.7,23:00,Not Home,Lose
111,38.8,11:00,Not Home,Lose
118,38,6:00,Not Home,Lose
111,39.5,22:00,Home,Lose
61,37.4,17:00,Not Home,Win
92,36.4,21:00,Home,Win
51,38.1,3:00,Not Home,Lose
97,35.5,13:00,Home,Win
93,35.4,4:00,Home,Win
80,35.6,21:00,Home,Win
113,39.1,3:00,Home,Lose
92,36.3,23:00,Not Home,Lose
56,38.4,20:00,Home,Win
75,39.4,19:00,Home,Win
53,38.9,18:00,Not Home,Lose
106,35.7,13:00,Home,Win
93,35.4,11:00,Home,Win
97,36.7,19:00,Home,Win
113,35.8,11:00,Home,Lose
82,38.3,3:00,Not Home,Lose
103,35.8,21:00,Home,Win
103,36.6,4:00,Home,Win
112,37.7,20:00,Home,Lose
103,38.4,12:00,Home,Win
116,38.2,4:00,Not Home,Lose
100,37.1,12:00,Home,Win
87,36.5,23:00,Not Home,Lose
50,37.6,5:00,Home,Win
62,38.1,22:00,Not Home,Lose
100,37,21:00,Not Home,Win
89,36.4,21:00,Home,Win
58,39.6,1:00,Home,Lose
74,36,16:00,Not Home,Win
50,37.9,6:00,Home,Win
60,35.2,10:00,Home,Win
109,38.6,3:00,Not Home,Lose
93,38,5:00,Not Home,Lose
52,39.5,14:00,Home,Win
102,36,16:00,Home,Win
105,38.2,13:00,Not Home,Lose
74,35.4,1:00,Home,Win
67,39.5,11:00,Not Home,Lose
70,36.8,6:00,Home,Win
115,35.5,9:00,Home,Lose
102,37.8,11:00,Home,Win
108,37.8,8:00,Not Home,Lose
80,38.6,6:00,Not Home,Lose
87,36.8,2:00,Home,Win
54,36.4,18:00,Not Home,Win
92,38.1,15:00,Not Home,Lose
105,37.7,21:00,Not Home,Lose
83,36,4:00,Not Home,Lose
86,36.3,12:00,Not Home,Win
99,36.5,5:00,Not Home,Lose
119,39.5,4:00,Home,Lose
76,35.6,11:00,Home,Win
114,36.1,19:00,Home,Lose
107,39.4,16:00,Not Home,Lose
56,35.8,15:00,Not Home,Win
68,37.9,19:00,Not Home,Lose
68,35,20:00,Not Home,Win
61,36.7,15:00,Not Home,Win
55,38.5,17:00,Not Home,Lose
111,38,13:00,Home,Lose
68,35.2,8:00,Home,Win
111,37.7,21:00,Home,Lose
64,37.2,15:00,Home,Win
97,38.9,2:00,Home,Lose
115,36.4,4:00,Home,Lose
57,38.1,2:00,Not Home,Lose
57,36.8,23:00,Not Home,Lose
114,35.6,22:00,Home,Lose
54,36.5,7:00,Home,Win
81,39.4,13:00,Home,Win
75,39.3,15:00,Not Home,Lose
103,38.5,4:00,Not Home,Lose
119,36,22:00,Home,Lose
97,37.8,20:00,Not Home,Lose
85,35.7,13:00,Not Home,Win
78,38.6,15:00,Not Home,Lose
88,38,19:00,Not Home,Lose
89,38.1,16:00,Not Home,Lose
77,37.6,12:00,Not Home,Win
91,37.7,5:00,Not Home,Lose
96,36.2,9:00,Not Home,Lose
106,35.7,0:00,Home,Win
66,37.2,5:00,Not Home,Lose
110,38.8,16:00,Home,Lose
84,38.2,10:00,Not Home,Lose
63,36,12:00,Home,Win
102,37.3,0:00,Not Home,Lose
88,35.8,4:00,Home,Win
80,36.6,17:00,Home,Win
99,35.3,12:00,Home,Win
72,35.9,10:00,Home,Win
118,37,4:00,Home,Lose
66,36.1,6:00,Not Home,Lose
118,36,13:00,Not Home,Lose
119,36,16:00,Home,Lose
52,37.2,1:00,Not Home,Lose
78,38.3,1:00,Not Home,Lose
89,38.4,3:00,Home,Lose
72,36.7,12:00,Not Home,Win
109,36.8,12:00,Not Home,Win
57,39.5,18:00,Home,Win
98,39.1,14:00,Home,Win
101,38.5,1:00,Not Home,Lose
58,37.8,16:00,Not Home,Win
107,39,13:00,Home,Win
65,39.1,6:00,Home,Lose
87,38.2,21:00,Not Home,Lose
84,38.9,16:00,Not Home,Lose
70,39.2,16:00,Home,Win
90,36.9,10:00,Not Home,Win
87,35.7,13:00,Home,Win
96,37.4,11:00,Not Home,Win
56,35.7,14:00,Home,Win
104,35.5,22:00,Home,Win
82,38.8,12:00,Home,Win
55,38.5,3:00,Not Home,Lose
68,38.5,9:00,Not Home,Lose
63,38.1,18:00,Not Home,Lose
82,35.4,10:00,Home,Win
96,38.2,15:00,Not Home,Lose
95,37,3:00,Home,Win
85,38.8,3:00,Not Home,Lose
57,36.1,10:00,Home,Win
100,35,11:00,Home,Win
109,37.7,19:00,Home,Win
58,38.2,18:00,Home,Win
116,38.7,9:00,Not Home,Lose
70,37.4,14:00,Not Home,Win
57,37.9,13:00,Home,Win
61,38.1,2:00,Home,Win
112,38.6,21:00,Not Home,Lose
67,39.2,5:00,Not Home,Lose
90,38.6,5:00,Not Home,Lose
114,35.3,22:00,Not Home,Lose
105,36.7,8:00,Home,Win
96,36.1,9:00,Home,Win
85,35.9,17:00,Not Home,Win
105,38.7,2:00,Home,Lose
57,38.9,7:00,Not Home,Lose
58,36.1,6:00,Not Home,Lose
104,36.6,18:00,Home,Win
76,37.1,20:00,Not Home,Win
61,35.1,19:00,Home,Win
100,38.1,21:00,Home,Win
107,38.3,18:00,Home,Win
111,35.6,1:00,Home,Lose
72,38.5,16:00,Not Home,Lose
73,39.4,17:00,Home,Win
67,36.7,15:00,Not Home,Win
117,36.2,12:00,Home,Lose
86,35.3,12:00,Not Home,Win
113,36.9,11:00,Home,Lose
90,37,0:00,Home,Win
112,35.7,7:00,Not Home,Lose
97,36.9,5:00,Not Home,Lose
96,39.3,7:00,Home,Lose
104,38.7,19:00,Home,Win
118,36.6,11:00,Home,Lose
55,36.5,9:00,Not Home,Lose
55,37.1,16:00,Not Home,Win
77,35.3,0:00,Not Home,Lose
52,37,4:00,Not Home,Lose
97,36.7,4:00,Home,Win
91,37.2,23:00,Not Home,Lose
56,37.5,10:00,Not Home,Win
112,37.9,7:00,Home,Lose
53,38.8,20:00,Home,Win
55,38.3,13:00,Home,Win
74,35.3,15:00,Not Home,Win
77,36.9,11:00,Home,Win
63,36.6,17:00,Not Home,Win
53,37.7,9:00,Home,Win
109,38,6:00,Home,Win
61,37.6,15:00,Home,Win
98,35.3,21:00,Home,Win
55,39.6,21:00,Home,Win
97,38.5,3:00,Not Home,Lose
53,35.7,19:00,Home,Win
82,37.5,3:00,Not Home,Lose
98,36.4,20:00,Not Home,Win
68,39.4,0:00,Home,Lose
69,37,2:00,Not Home,Lose
57,39.1,23:00,Home,Lose
62,38.7,22:00,Not Home,Lose
57,39.2,2:00,Home,Lose
94,38.1,4:00,Not Home,Lose
75,36.1,2:00,Home,Win
116,36,10:00,Not Home,Lose
73,36.7,16:00,Not Home,Win
65,36.4,7:00,Not Home,Lose
118,37.3,3:00,Not Home,Lose
113,37.6,23:00,Home,Lose
66,36.2,17:00,Home,Win
77,36.4,2:00,Home,Win
62,36.9,13:00,Home,Win
86,37.1,12:00,Not Home,Win
77,38.9,9:00,Home,Lose
50,38.1,0:00,Not Home,Lose
65,35.8,14:00,Home,Win
82,37.3,12:00,Home,Win
67,38.4,11:00,Home,Win
73,37.6,0:00,Not Home,Lose
116,35.6,20:00,Not Home,Lose
93,35.9,14:00,Not Home,Win
69,36.2,22:00,Home,Win
77,38.6,15:00,Not Home,Lose
56,38.8,16:00,Not Home,Lose
70,37.9,5:00,Home,Win
81,37.7,9:00,Not Home,Lose
53,35.2,23:00,Home,Win
93,35.4,2:00,Home,Win
118,35.3,5:00,Not Home,Lose
54,38.3,19:00,Not Home,Lose
61,36.3,12:00,Home,Win
64,38,10:00,Not Home,Lose
83,36.4,2:00,Home,Win
88,37.8,21:00,Not Home,Lose
78,35.6,21:00,Home,Win
94,39.1,15:00,Not Home,Lose
104,36.8,13:00,Not Home,Win
65,35.4,8:00,Home,Win
70,38.6,21:00,Home,Win
91,36.6,15:00,Not Home,Win
83,35.6,21:00,Home,Win
82,36.3,5:00,Not Home,Lose
119,36,20:00,Not Home,Lose
87,37.2,16:00,Not Home,Win
63,37.2,19:00,Home,Win
59,36.5,13:00,Home,Win
63,38.5,20:00,Home,Win
96,36,21:00,Home,Win
110,36,1:00,Home,Lose
79,37.6,8:00,Not Home,Lose
77,35.4,19:00,Not Home,Win
58,39.1,23:00,Home,Lose
74,35.5,20:00,Home,Win
83,36.6,9:00,Not Home,Lose
63,39.6,3:00,Not Home,Lose
82,37.4,21:00,Not Home,Win
51,36.8,10:00,Home,Win
118,36.6,10:00,Not Home,Lose
116,36.8,14:00,Home,Lose
74,36.1,23:00,Not Home,Lose
94,37.9,8:00,Home,Win
99,37.6,8:00,Not Home,Lose
108,37.4,14:00,Home,Win
86,35.6,6:00,Home,Win
52,39.3,9:00,Not Home,Lose
73,38.6,5:00,Home,Lose
59,36.2,7:00,Home,Win
98,38.9,6:00,Home,Lose
86,39.4,11:00,Not Home,Lose
85,38.7,13:00,Not Home,Lose
107,38.4,22:00,Home,Win
66,38.7,5:00,Not Home,Lose
116,39.4,7:00,Not Home,Lose
64,37.4,22:00,Home,Win
51,36.3,5:00,Home,Win
117,37.5,10:00,Not Home,Lose
93,36.3,17:00,Not Home,Win
100,35.1,12:00,Not Home,Win
85,39,9:00,Home,Lose
65,35.5,0:00,Not Home,Lose
79,36.8,12:00,Not Home,Win
86,38.7,10:00,Home,Win
109,38.7,18:00,Not Home,Lose
111,38.6,12:00,Home,Lose
113,37.7,22:00,Not Home,Lose
72,36.7,4:00,Home,Win
53,36.5,13:00,Not Home,Win
68,35,23:00,Home,Win
74,36.2,20:00,Not Home,Win
62,36.9,9:00,Home,Win
72,36.1,0:00,Not Home,Lose
61,37.1,10:00,Home,Win
53,37,13:00,Home,Win
106,37.5,20:00,Not Home,Win
110,36.7,7:00,Home,Lose
61,38.5,8:00,Not Home,Lose
88,38.4,20:00,Not Home,Lose
78,38.6,21:00,Home,Win
62,37.2,16:00,Not Home,Win
61,35.7,14:00,Home,Win
91,36.4,9:00,Not Home,Lose
101,37.5,19:00,Not Home,Win
65,36.1,3:00,Not Home,Lose
105,36.6,8:00,Home,Win
72,39.4,0:00,Home,Lose
72,39.2,19:00,Home,Win
77,35.4,4:00,Home,Win
82,36.4,7:00,Home,Win
108,38.9,12:00,Home,Win
106,35.4,23:00,Home,Win
91,38.3,15:00,Not Home,Lose
103,38.8,2:00,Not Home,Lose
109,39.3,8:00,Home,Lose
114,36.7,12:00,Not Home,Lose
67,38.5,21:00,Home,Win
92,36.6,2:00,Not Home,Lose
67,36.5,4:00,Not Home,Lose
114,37.3,9:00,Home,Lose
80,39.2,7:00,Home,Lose
59,35.3,22:00,Home,Win
78,39.2,5:00,Not Home,Lose
93,36.2,3:00,Not Home,Lose
110,36.8,22:00,Home,Lose
118,37.2,13:00,Not Home,Lose
66,36.6,13:00,Not Home,Win
112,37.6,18:00,Home,Lose
119,37.2,4:00,Home,Lose
102,37.8,11:00,Not Home,Lose
78,37.4,9:00,Home,Win
77,37.4,17:00,Home,Win
52,39.6,5:00,Home,Lose
76,36.1,8:00,Not Home,Lose
61,35.8,6:00,Home,Win
74,35.5,15:00,Not Home,Win
66,37.8,11:00,Home,Win
114,36.4,3:00,Home,Lose
105,39.3,1:00,Home,Lose
58,35.3,0:00,Not Home,Lose
109,35.2,10:00,Not Home,Win
56,35.8,5:00,Home,Win
114,37.8,16:00,Not Home,Lose
97,39.6,9:00,Not Home,Lose
98,38.9,10:00,Not Home,Lose
63,37.8,22:00,Home,Win
77,36.8,14:00,Home,Win
52,36.2,11:00,Not Home,Win
79,38.7,21:00,Home,Win
115,36.3,1:00,Not Home,Lose
118,38.6,2:00,Not Home,Lose
63,37.3,12:00,Home,Win
73,36.9,4:00,Home,Win
55,36.3,8:00,Not Home,Lose
119,37.6,2:00,Not Home,Lose
61,36.3,11:00,Home,Win
111,38.9,18:00,Home,Lose
96,39.1,16:00,Not Home,Lose
117,37.8,8:00,Home,Lose
56,36.9,3:00,Home,Win
86,36.8,11:00,Not Home,Win
92,38,16:00,Home,Win
98,38.8,22:00,Home,Win
87,38.7,6:00,Home,Lose
61,36.7,15:00,Home,Win
73,39.1,12:00,Home,Win
103,35.5,2:00,Not Home,Lose
111,39.1,18:00,Home,Lose
107,35.2,5:00,Home,Win
105,35.8,21:00,Home,Win
60,39.4,9:00,Home,Lose
118,35.3,18:00,Not Home,Lose
86,39.3,9:00,Not Home,Lose
60,38.3,12:00,Not Home,Lose
105,36.1,6:00,Not Home,Lose
59,37.3,6:00,Not Home,Lose
95,37.7,2:00,Not Home,Lose
87,36.7,6:00,Not Home,Lose
70,38.4,6:00,Home,Lose
119,36.5,20:00,Not Home,Lose
79,35.8,18:00,Not Home,Win
65,38.6,12:00,Not Home,Lose
55,38.2,21:00,Home,Win
51,37.6,8:00,Home,Win
62,39.3,18:00,Home,Win
66,39.3,13:00,Not Home,Lose
72,37.2,5:00,Home,Win
109,36.4,20:00,Not Home,Win
106,38.5,0:00,Not Home,Lose
74,36.8,5:00,Not Home,Lose
85,37.4,7:00,Not Home,Lose
81,35.3,9:00,Home,Win
92,37.4,11:00,Home,Win
67,38.6,3:00,Home,Lose
105,38.1,20:00,Not Home,Lose
72,36,3:00,Not Home,Lose
67,38.8,7:00,Home,Lose
65,37.6,12:00,Not Home,Win
69,39.5,5:00,Home,Lose
69,39.1,1:00,Home,Lose
110,37,5:00,Not Home,Lose
65,37,9:00,Home,Win
51,36.8,0:00,Not Home,Lose
74,38.9,11:00,Home,Win
68,39.1,12:00,Home,Win
61,38.4,9:00,Home,Lose
51,39.2,23:00,Not Home,Lose
108,35.2,7:00,Home,Win
80,38.7,2:00,Home,Lose
118,39.6,5:00,Home,Lose
75,35.8,23:00,Not Home,Lose
104,35.1,18:00,Home,Win
98,37.5,23:00,Not Home,Lose
74,38.4,21:00,Home,Win
63,35.9,23:00,Home,Win
96,38.2,13:00,Not Home,Lose
102,37,7:00,Not Home,Lose
114,37.8,20:00,Home,Lose
69,35.3,22:00,Not Home,Win
119,39.1,12:00,Not Home,Lose
60,39.3,0:00,Home,Lose
60,37.7,23:00,Home,Win
68,36.8,6:00,Not Home,Lose
107,37.2,4:00,Not Home,Lose
111,37.3,10:00,Not Home,Lose
84,37.8,2:00,Home,Win
100,37.3,18:00,Not Home,Win
82,37.6,5:00,Not Home,Lose
83,36.4,20:00,Not Home,Win
64,37.5,14:00,Home,Win
61,37.5,18:00,Not Home,Win
111,37.5,5:00,Home,Lose
99,39,8:00,Not Home,Lose
97,37.5,18:00,Home,Win
84,35.7,21:00,Home,Win
66,38.8,1:00,Home,Lose
80,39.2,4:00,Home,Lose
58,36.2,16:00,Not Home,Win
74,38.9,7:00,Not Home,Lose
75,38.2,12:00,Not Home,Lose
97,37.2,10:00,Not Home,Win
70,38.6,2:00,Not Home,Lose
73,35.7,18:00,Home,Win
86,35.7,6:00,Home,Win
104,38.6,15:00,Home,Win
110,37.9,15:00,Not Home,Lose
61,36.2,11:00,Home,Win
63,37,10:00,Home,Win
66,38.4,6:00,Not Home,Lose
89,39.6,20:00,Home,Win
88,35.3,8:00,Not Home,Lose
101,37.2,1:00,Not Home,Lose
114,35,16:00,Not Home,Lose
63,36.2,7:00,Home,Win
118,37.5,17:00,Not Home,Lose
84,35.4,15:00,Home,Win
115,36.5,15:00,Not Home,Lose
98,36,0:00,Home,Win
57,37.6,2:00,Home,Win
64,39.2,3:00,Not Home,Lose
96,36.7,1:00,Not Home,Lose
58,35.2,1:00,Home,Win
83,38.8,0:00,Not Home,Lose
101,36.5,0:00,Not Home,Lose
53,35.4,15:00,Not Home,Win
80,36.9,3:00,Home,Win
93,37.9,15:00,Not Home,Lose
54,38.4,14:00,Not Home,Lose
96,39.2,6:00,Home,Lose
99,36.8,10:00,Home,Win
66,36.1,15:00,Home,Win
67,35.8,20:00,Not Home,Win
76,37.7,8:00,Home,Win
85,36.5,9:00,Home,Win
117,35.6,17:00,Home,Lose
51,39.3,7:00,Not Home,Lose
101,38.6,3:00,Not Home,Lose
95,36.8,4:00,Not Home,Lose
63,35.3,18:00,Home,Win
93,38,12:00,Not Home,Lose
59,37.8,18:00,Home,Win
53,39.6,1:00,Home,Lose
75,36.4,19:00,Not Home,Win
58,35.6,3:00,Home,Win
99,37.3,3:00,Home,Win
100,37,18:00,Home,Win
110,35.9,16:00,Home,Lose
52,39.4,21:00,Not Home,Lose
55,36.2,12:00,Home,Win
72,39.3,0:00,Not Home,Lose
106,35.2,6:00,Home,Win
94,39.6,7:00,Home,Lose
91,35.3,8:00,Home,Win
50,38.1,22:00,Not Home,Lose
100,38.6,2:00,Home,Lose
92,39,6:00,Not Home,Lose
52,39.4,17:00,Not Home,Lose
80,38,8:00,Home,Win
100,36.6,7:00,Home,Win
77,37.5,17:00,Not Home,Win
78,35.7,21:00,Not Home,Win
77,36.4,17:00,Home,Win
68,37.8,22:00,Home,Win
104,39.1,0:00,Home,Lose
88,38.7,10:00,Not Home,Lose
62,38.6,7:00,Home,Lose
54,37.2,7:00,Not Home,Lose
72,37.1,11:00,Home,Win
77,35.6,15:00,Home,Win
78,36.9,1:00,Not Home,Lose
74,38,6:00,Not Home,Lose
96,35.5,23:00,Home,Win
88,35.7,0:00,Home,Win
93,37.6,3:00,Home,Win
115,36.6,8:00,Home,Lose
59,37.4,0:00,Not Home,Lose
61,38.6,15:00,Not Home,Lose
65,38.3,13:00,Not Home,Lose
118,38.8,9:00,Not Home,Lose
55,38.1,19:00,Not Home,Lose
107,38.1,19:00,Home,Win
64,35.8,23:00,Not Home,Lose
63,36.7,10:00,Not Home,Win
82,38.9,1:00,Home,Lose
93,38.3,12:00,Not Home,Lose
113,35.6,14:00,Not Home,Lose
68,39.2,10:00,Not Home,Lose
89,37.5,2:00,Not Home,Lose
59,35.8,4:00,Home,Win
98,35.1,11:00,Home,Win
100,38.2,1:00,Home,Lose
63,39.5,7:00,Not Home,Lose
63,35.4,6:00,Not Home,Lose
108,37.6,12:00,Home,Win
88,38.9,13:00,Home,Win
72,35.1,9:00,Not Home,Lose
94,36.9,5:00,Home,Win
66,37.1,3:00,Home,Win
75,35.2,13:00,Home,Win
115,37.7,18:00,Not Home,Lose
50,35.8,2:00,Home,Win
106,37.9,1:00,Home,Win
52,38.9,20:00,Not Home,Lose
54,36.4,13:00,Not Home,Win
50,38.9,16:00,Home,Win
101,36.6,20:00,Home,Win
71,35.1,18:00,Not Home,Win
79,37.6,19:00,Not Home,Win
119,39.3,5:00,Home,Lose
105,39,18:00,Not Home,Lose
65,37.9,14:00,Home,Win
53,39.3,17:00,Not Home,Lose
56,36.2,1:00,Not Home,Lose
110,35.6,3:00,Not Home,Lose
50,37.9,23:00,Home,Win
69,39.1,0:00,Not Home,Lose
70,35.6,17:00,Home,Win
116,35.3,22:00,Home,Lose
50,36.2,7:00,Not Home,Lose
99,38.5,14:00,Not Home,Lose
68,35.2,22:00,Home,Win
88,35.7,12:00,Home,Win
111,38.1,12:00,Not Home,Lose
100,37.2,7:00,Home,Win
98,35.6,13:00,Home,Win
53,38.3,16:00,Home,Win
66,37.8,17:00,Not Home,Win
75,37.7,6:00,Home,Win
98,39.1,6:00,Not Home,Lose
68,37.7,4:00,Not Home,Lose
119,36.4,6:00,Not Home,Lose
91,37.6,14:00,Not Home,Win
65,38.1,17:00,Home,Win
76,37.3,4:00,Home,Win
110,38.5,14:00,Home,Lose
62,38.4,13:00,Not Home,Lose
100,36.2,5:00,Not Home,Lose
117,37.4,20:00,Home,Lose
61,38.3,21:00,Home,Win
104,38,3:00,Home,Win
93,38.6,4:00,Not Home,Lose
100,37.3,2:00,Not Home,Lose
50,35.4,3:00,Home,Win
80,38.2,12:00,Home,Win
111,36.7,0:00,Not Home,Lose
85,39,5:00,Home,Lose
94,35.6,19:00,Not Home,Win
96,38.2,16:00,Not Home,Lose
96,39.1,16:00,Not Home,Lose
79,38.7,9:00,Home,Lose
93,36.1,14:00,Home,Win
58,37.2,5:00,Not Home,Lose
105,36.8,22:00,Home,Win
101,39,5:00,Home,Lose
101,37.7,7:00,Not Home,Lose
111,38,8:00,Not Home,Lose
98,38.5,16:00,Not Home,Lose
97,35.6,18:00,Not Home,Win
103,38.2,2:00,Not Home,Lose
87,35.3,7:00,Home,Win
64,38.3,22:00,Not Home,Lose
100,38.7,5:00,Not Home,Lose
105,35.3,23:00,Home,Win
56,35,16:00,Not Home,Win
77,39.1,16:00,Home,Win
117,36.4,16:00,Not Home,Lose
89,38,5:00,Not Home,Lose
61,36.9,16:00,Home,Win
108,39.4,1:00,Home,Lose
119,38.8,16:00,Not Home,Lose
72,36.4,1:00,Home,Win
80,37.7,15:00,Home,Win
81,38.4,0:00,Not Home,Lose
58,38.1,3:00,Home,Lose
108,38.9,10:00,Home,Win
101,37.7,15:00,Not Home,Win
93,38.7,15:00,Not Home,Lose
100,38.5,6:00,Home,Lose
69,38.4,12:00,Home,Win
82,38.1,12:00,Not Home,Lose
57,38.7,13:00,Not Home,Lose
65,36.6,14:00,Not Home,Win
114,35.3,23:00,Not Home,Lose
111,39,0:00,Home,Lose
85,36.5,13:00,Home,Win
86,39,0:00,Not Home,Lose
102,37,21:00,Home,Win
93,37,14:00,Home,Win
69,38.5,11:00,Not Home,Lose
70,36.1,20:00,Home,Win
85,39.4,0:00,Not Home,Lose
115,38.8,2:00,Not Home,Lose
52,38.1,6:00,Not Home,Lose
51,38.6,15:00,Not Home,Lose
89,39,4:00,Not Home,Lose
60,38.4,22:00,Not Home,Lose
84,36.4,13:00,Home,Win
80,38.7,7:00,Not Home,Lose
76,36.2,12:00,Home,Win
104,37.8,16:00,Not Home,Win
81,37.4,16:00,Not Home,Win
71,36.8,16:00,Not Home,Win
113,39.2,4:00,Not Home,Lose
80,38.8,3:00,Not Home,Lose
67,37.9,21:00,Not Home,Lose
83,35.1,16:00,Home,Win
69,36.7,6:00,Home,Win
97,37.4,0:00,Not Home,Lose
85,37.5,11:00,Not Home,Win
119,37.6,6:00,Home,Lose
75,38,7:00,Home,Win
69,36.4,2:00,Home,Win
51,37.8,8:00,Not Home,Lose
93,37.7,10:00,Not Home,Lose
101,39.6,2:00,Home,Lose
54,35.2,7:00,Home,Win
110,35.2,0:00,Home,Lose
77,35.8,22:00,Home,Win
113,39.5,13:00,Not Home,Lose
99,37.6,9:00,Home,Win
75,37.5,9:00,Not Home,Lose
84,36.1,21:00,Not Home,Win
113,38.8,21:00,Not Home,Lose
104,35.5,10:00,Home,Win
78,38.3,4:00,Home,Lose
100,36.2,23:00,Not Home,Lose
57,38.7,0:00,Not Home,Lose
76,36.4,21:00,Home,Win
94,39.6,18:00,Home,Win
100,36,18:00,Not Home,Win
91,35.2,0:00,Not Home,Lose
95,39.4,4:00,Home,Lose
63,38.4,13:00,Home,Win
96,35.6,4:00,Not Home,Lose
76,39.5,13:00,Home,Win
86,35.8,4:00,Home,Win
79,38.3,11:00,Not Home,Lose
51,39.4,16:00,Not Home,Lose
116,35.8,23:00,Home,Lose
106,37.8,0:00,Home,Win
86,37.4,14:00,Not Home,Win
